bbl,latitude,longitude,bldgclass,landuse,lotarea,bldgarea,numfloors,unitsres,unitstotal,yearbuilt,footprint_area
1019040020.0,40.8046396,-73.9493039,C0,2.0,2018.0,5090.0,3.5,3.0,3.0,1896.0,1454.2857142857142
1019040021.0,40.8046121,-73.9492389,C0,2.0,2018.0,4840.0,3.0,3.0,3.0,1896.0,1613.3333333333333
1019040022.0,40.8045874,-73.9491739,C0,2.0,2018.0,3440.0,3.0,3.0,3.0,1896.0,1146.6666666666667
1019040023.0,40.8045352,-73.9490547,C5,2.0,1817.0,3122.0,3.0,9.0,9.0,1896.0,1040.6666666666667
1019040024.0,40.8045105,-73.9489969,C3,2.0,1917.0,3307.0,3.0,4.0,4.0,1896.0,1102.3333333333333
1019040025.0,40.8044583,-73.9488742,C5,2.0,1917.0,3255.0,3.0,9.0,9.0,1896.0,1085.0
1019040030.0,40.8042605,-73.9485167,S9,4.0,1419.0,4448.0,4.0,3.0,5.0,1887.0,1112.0
1019040031.0,40.804351,-73.948448,S5,4.0,1425.0,4700.0,4.0,5.0,6.0,1887.0,1175.0
1019040032.0,40.8043977,-73.9484155,S9,4.0,1615.0,4873.0,5.0,4.0,6.0,1887.0,974.6
1019040033.0,40.8044471,-73.9483938,S4,4.0,1700.0,6020.0,5.0,4.0,5.0,1888.0,1204.0
1019040034.0,40.8045431,-73.9483251,C4,2.0,1566.0,6258.0,4.0,4.0,4.0,1888.0,1564.5
1019040035.0,40.8045898,-73.9482889,C4,2.0,1700.0,4464.0,4.0,10.0,10.0,1888.0,1116.0
1019040036.0,40.8046419,-73.9482527,C3,2.0,1955.0,6258.0,4.0,4.0,4.0,1888.0,1564.5
1019040037.0,40.8046173,-73.9484839,C0,2.0,1817.0,2827.0,3.0,3.0,3.0,1887.0,942.3333333333334
1019040038.0,40.8046667,-73.9486031,C0,2.0,1817.0,2827.0,3.0,3.0,3.0,1887.0,942.3333333333334
1019040039.0,40.8046915,-73.9486609,C3,2.0,1817.0,2827.0,3.0,4.0,4.0,1887.0,942.3333333333334
1019040040.0,40.8047135,-73.948715,A4,1.0,1817.0,3880.0,3.0,1.0,1.0,1887.0,1293.3333333333333
1019040041.0,40.8047409,-73.9487764,B3,1.0,2018.0,5653.0,5.0,2.0,2.0,1893.0,1130.6
1019040042.0,40.8047931,-73.9488992,B1,1.0,2018.0,4912.0,3.0,2.0,2.0,1893.0,1637.3333333333333
1019040043.0,40.8048179,-73.9489642,C3,2.0,1917.0,4824.0,3.0,4.0,4.0,1893.0,1608.0
1019040044.0,40.8048453,-73.9490256,A4,1.0,1917.0,4628.0,3.0,1.0,1.0,1893.0,1542.6666666666667
1019040045.0,40.8048701,-73.9490834,C4,2.0,2018.0,3608.0,3.0,6.0,6.0,1893.0,1202.6666666666667
1019040046.0,40.8049195,-73.9492025,C3,2.0,1917.0,4550.0,3.0,4.0,4.0,1893.0,1516.6666666666667
1019040047.0,40.804947,-73.9492639,C0,2.0,1917.0,4600.0,3.0,3.0,3.0,1893.0,1533.3333333333333
1019040048.0,40.8049717,-73.9493253,C4,2.0,1800.0,4700.0,3.0,9.0,9.0,1887.0,1566.6666666666667
1019040049.0,40.8050184,-73.9494372,B9,1.0,1817.0,3744.0,3.0,2.0,2.0,1887.0,1248.0
1019040050.0,40.8050432,-73.9494914,B1,1.0,1716.0,3468.0,4.0,2.0,2.0,1887.0,867.0
1019040051.0,40.8050899,-73.9496069,C0,2.0,1817.0,3744.0,3.0,3.0,3.0,1887.0,1248.0
1019040052.0,40.8051146,-73.9496647,C4,2.0,1800.0,3750.0,3.0,8.0,8.0,1887.0,1250.0
1019040053.0,40.8051366,-73.9497189,B9,1.0,1682.0,3380.0,3.0,2.0,2.0,1891.0,1126.6666666666667
1019040054.0,40.8051806,-73.9498236,C3,2.0,1682.0,2601.0,3.0,4.0,4.0,1891.0,867.0
1019040055.0,40.8052245,-73.9499283,C0,2.0,1682.0,3994.0,3.0,3.0,3.0,1895.0,1331.3333333333333
1019040056.0,40.8052465,-73.9499789,B9,1.0,1682.0,3011.0,3.0,2.0,2.0,1895.0,1003.6666666666666
1019040057.0,40.8052685,-73.950033,M1,8.0,1682.0,3668.0,4.0,0.0,1.0,1895.0,917.0
1019040058.0,40.8053124,-73.9501378,C5,2.0,1682.0,4390.0,4.0,8.0,8.0,1895.0,1097.5
1019040059.0,40.8053482,-73.9502208,C4,2.0,3532.0,13650.0,5.0,12.0,12.0,1887.0,2730.0
1019040109.0,40.8049858,-73.9501236,C5,2.0,2018.0,3000.0,3.0,8.0,8.0,1890.0,1000.0
1019040113.0,40.8048539,-73.9498094,B1,1.0,2018.0,5800.0,3.0,2.0,2.0,1898.0,1933.3333333333333
1019040118.0,40.8046946,-73.9494303,C0,2.0,2018.0,5916.0,4.0,3.0,3.0,1898.0,1479.0
1019040122.0,40.8045599,-73.9491125,C2,2.0,2018.0,3536.0,3.0,5.0,5.0,1896.0,1178.6666666666667
1019040124.0,40.8044857,-73.9489356,B1,1.0,1917.0,4600.0,3.0,2.0,2.0,1896.0,1533.3333333333333
1019040130.0,40.8043044,-73.9484842,C2,2.0,1425.0,3800.0,4.0,5.0,5.0,1887.0,950.0
1019040133.0,40.8044937,-73.9483612,S4,4.0,1700.0,5120.0,4.0,4.0,5.0,1888.0,1280.0
1019040137.0,40.804642,-73.9485453,B1,1.0,1817.0,4289.0,3.0,2.0,2.0,1887.0,1429.6666666666667
1019040141.0,40.8047657,-73.9488378,M3,8.0,2018.0,3636.0,3.0,0.0,1.0,1893.0,1212.0
1019040145.0,40.8048948,-73.9491447,C5,2.0,1917.0,3471.0,3.0,8.0,8.0,1893.0,1157.0
1019040148.0,40.8049965,-73.9493831,C3,2.0,1817.0,3744.0,3.0,4.0,4.0,1887.0,1248.0
1019040150.0,40.8050652,-73.9495492,C3,2.0,1817.0,2808.0,3.0,4.0,4.0,1887.0,936.0
1019040153.0,40.8051586,-73.9497694,B1,1.0,1682.0,3400.0,3.0,2.0,2.0,1891.0,1133.3333333333333
1019040154.0,40.8052025,-73.9498742,C0,2.0,1682.0,4103.0,3.0,3.0,3.0,1895.0,1367.6666666666667
1019040157.0,40.8052932,-73.9500872,C3,2.0,1682.0,4058.0,4.0,4.0,4.0,1895.0,1014.5
1019047501.0,40.8044363,-73.94882,R1,2.0,1682.0,3488.0,3.0,2.0,2.0,1892.0,1162.6666666666667
1012100040.0,40.7827535,-73.9758862,C6,2.0,2043.0,6165.0,4.0,10.0,10.0,1893.0,1541.25
1012100041.0,40.782781,-73.9759476,C5,2.0,2043.0,6315.0,4.0,10.0,10.0,1893.0,1578.75
1012100043.0,40.7828579,-73.9761245,B3,1.0,1779.0,5409.0,4.0,2.0,2.0,1893.0,1352.25
1012100044.0,40.7828826,-73.9761858,C6,2.0,2043.0,6465.0,4.0,8.0,8.0,1895.0,1616.25
1012100045.0,40.7829101,-73.9762472,C6,2.0,2043.0,6465.0,4.0,10.0,10.0,1895.0,1616.25
1012100046.0,40.7829622,-73.9763772,C6,2.0,2043.0,6465.0,4.0,7.0,7.0,1895.0,1616.25
1012100047.0,40.7829897,-73.9764386,W9,8.0,2043.0,6465.0,4.0,0.0,1.0,1895.0,1616.25
1012100048.0,40.7830171,-73.9764999,C6,2.0,2043.0,5595.0,4.0,10.0,10.0,1893.0,1398.75
1012100049.0,40.7830419,-73.9765613,C6,2.0,1839.0,5595.0,4.0,9.0,9.0,1893.0,1398.75
1012100050.0,40.7830885,-73.9766769,C5,2.0,1941.0,5880.0,4.0,8.0,8.0,1893.0,1470.0
1012100051.0,40.783116,-73.9767382,C6,2.0,2043.0,6235.0,4.0,5.0,5.0,1891.0,1558.75
1012100052.0,40.7831435,-73.9768032,C5,2.0,2043.0,6165.0,4.0,10.0,10.0,1891.0,1541.25
1012100053.0,40.7831956,-73.976926,C6,2.0,2043.0,6165.0,4.0,10.0,10.0,1891.0,1541.25
1012100054.0,40.7832231,-73.976991,C6,2.0,2043.0,6531.0,4.0,10.0,10.0,1891.0,1632.75
1019047502.0,40.8044143,-73.9487658,R1,2.0,1682.0,3858.0,4.0,3.0,3.0,1892.0,964.5
1019047503.0,40.8043923,-73.9487117,R1,2.0,1682.0,4223.0,3.0,3.0,3.0,1892.0,1407.6666666666667
1019050005.0,40.8057598,-73.9500146,C2,2.0,1615.0,2640.0,3.0,5.0,5.0,1886.0,880.0
1019050006.0,40.8057186,-73.9499135,C5,2.0,1615.0,2640.0,3.0,7.0,7.0,1886.0,880.0
1019050007.0,40.8056938,-73.9498593,C0,2.0,1817.0,3258.0,3.0,3.0,3.0,1891.0,1086.0
1019050008.0,40.8056691,-73.9498016,C0,2.0,1817.0,5455.0,3.0,3.0,3.0,1891.0,1818.3333333333333
1019050009.0,40.8056196,-73.9496824,C7,4.0,1917.0,4762.0,3.0,10.0,11.0,1891.0,1587.3333333333333
1019050010.0,40.8055949,-73.949621,C0,2.0,1917.0,4604.0,3.0,3.0,3.0,1891.0,1534.6666666666667
1019050011.0,40.8055674,-73.9495596,C3,2.0,1917.0,4208.0,3.0,4.0,4.0,1891.0,1402.6666666666667
1019050012.0,40.8055152,-73.9494369,A4,1.0,2018.0,4832.0,3.0,1.0,1.0,1891.0,1610.6666666666667
1019050013.0,40.8054905,-73.9493755,B9,1.0,2018.0,5072.0,3.0,2.0,2.0,1891.0,1690.6666666666667
1019050014.0,40.805463,-73.9493105,B2,1.0,2018.0,4950.0,3.0,2.0,2.0,1891.0,1650.0
1019050015.0,40.8054356,-73.9492491,C0,2.0,2018.0,4832.0,3.0,3.0,3.0,1891.0,1610.6666666666667
1019050016.0,40.8053806,-73.9491191,C0,2.0,2119.0,4980.0,3.0,3.0,3.0,1891.0,1660.0
1019050017.0,40.8053531,-73.9490541,C0,2.0,2119.0,3753.0,3.0,3.0,3.0,1891.0,1251.0
1019050018.0,40.8053257,-73.9489855,C0,2.0,2018.0,5101.0,3.0,3.0,3.0,1896.0,1700.3333333333333
1019050019.0,40.8053009,-73.9489241,C3,2.0,2018.0,5144.0,3.0,4.0,4.0,1896.0,1714.6666666666667
1019050020.0,40.8052734,-73.9488627,S5,4.0,2018.0,5520.0,3.0,5.0,6.0,1896.0,1840.0
1019050021.0,40.8052185,-73.9487327,A9,1.0,2018.0,5120.0,3.0,1.0,1.0,1896.0,1706.6666666666667
1019050022.0,40.8051938,-73.9486713,B1,1.0,2018.0,5040.0,3.0,2.0,2.0,1896.0,1680.0
1019050023.0,40.8051663,-73.9486063,B2,1.0,2018.0,5230.0,3.0,2.0,2.0,1896.0,1743.3333333333333
1019050024.0,40.8051388,-73.9485449,C0,2.0,2018.0,5625.0,3.0,3.0,3.0,1896.0,1875.0
1019050025.0,40.8050866,-73.9484186,C2,2.0,2018.0,3759.0,3.0,5.0,5.0,1896.0,1253.0
1019050026.0,40.8050399,-73.9483102,D1,3.0,5046.0,20970.0,6.0,19.0,19.0,1910.0,3495.0
1019050029.0,40.8049382,-73.9480683,M1,8.0,10092.0,11652.0,3.0,0.0,1.0,1907.0,3884.0
1019050036.0,40.8051687,-73.9478442,C6,2.0,7569.0,34689.0,6.0,21.0,26.0,1907.0,5781.5
1019050037.0,40.8052346,-73.948003,C0,2.0,2119.0,2923.0,3.0,3.0,3.0,1890.0,974.3333333333334
1019050038.0,40.8052621,-73.948068,B1,1.0,2018.0,4400.0,3.0,2.0,2.0,1890.0,1466.6666666666667
1019050039.0,40.8053171,-73.9482016,B9,1.0,2119.0,3638.0,3.0,2.0,2.0,1890.0,1212.6666666666667
1019050040.0,40.8053445,-73.948263,B1,1.0,2018.0,4400.0,3.0,2.0,2.0,1890.0,1466.6666666666667
1019050041.0,40.8053748,-73.9483316,C5,2.0,2220.0,5288.0,4.0,10.0,10.0,1890.0,1322.0
1019050042.0,40.8053995,-73.9483966,C5,2.0,2018.0,4560.0,4.0,7.0,7.0,1889.0,1140.0
1019050043.0,40.8054544,-73.948523,C3,2.0,2018.0,4824.0,4.0,4.0,4.0,1890.0,1206.0
1019050044.0,40.8054819,-73.9485916,C3,2.0,2018.0,4881.0,4.0,4.0,4.0,1890.0,1220.25
1012100142.0,40.7828332,-73.9760703,A4,1.0,1839.0,5520.0,4.0,1.0,1.0,1893.0,1380.0
1012100145.0,40.7829348,-73.9763122,C5,2.0,2043.0,6465.0,4.0,7.0,7.0,1895.0,1616.25
1012100149.0,40.7830666,-73.9766191,C6,2.0,1839.0,5827.0,4.0,10.0,10.0,1893.0,1456.75
1012100152.0,40.7831682,-73.9768646,C2,2.0,2043.0,6165.0,4.0,5.0,5.0,1891.0,1541.25
1012107502.0,40.7835169,-73.9776842,RM,4.0,8684.0,64656.0,13.0,91.0,98.0,1887.0,4973.538461538462
1012107503.0,40.783053,-73.9773774,R1,2.0,1737.0,3891.0,5.0,9.0,9.0,1894.0,778.2
1012110002.0,40.7838737,-73.9774313,C7,4.0,2000.0,10790.0,5.0,15.0,16.0,1888.0,2158.0
1012110003.0,40.7839368,-73.9773843,C7,4.0,2000.0,8250.0,5.0,8.0,9.0,1888.0,1650.0
1012110004.0,40.7839972,-73.977341,K1,5.0,2013.0,2000.0,1.0,0.0,2.0,1941.0,2000.0
1012110005.0,40.7838078,-73.9771858,C5,2.0,2094.0,8190.0,5.0,10.0,10.0,1896.0,1638.0
1012110006.0,40.7837748,-73.9771063,C1,2.0,3065.0,12252.0,5.0,20.0,20.0,1896.0,2450.4
1012110007.0,40.7837336,-73.9770088,C1,2.0,3167.0,12325.0,5.0,39.0,39.0,1896.0,2465.0
1019050045.0,40.8055067,-73.9486494,B1,1.0,2018.0,6094.0,4.0,2.0,2.0,1890.0,1523.5
1019050046.0,40.8055341,-73.9487108,C5,2.0,2018.0,4550.0,4.0,7.0,7.0,1890.0,1137.5
1019050047.0,40.8055589,-73.9487758,B1,1.0,2018.0,6141.0,4.0,2.0,2.0,1890.0,1535.25
1019050048.0,40.8056138,-73.9489022,C0,2.0,2018.0,4880.0,4.0,3.0,3.0,1890.0,1220.0
1019050049.0,40.8056413,-73.9489672,B9,1.0,2018.0,6250.0,3.0,2.0,2.0,1890.0,2083.3333333333335
1019050050.0,40.8056688,-73.9490286,C0,2.0,2018.0,4880.0,3.0,3.0,3.0,1888.0,1626.6666666666667
1019050051.0,40.805721,-73.9491549,A9,1.0,2018.0,4880.0,3.0,1.0,1.0,1888.0,1626.6666666666667
1019050052.0,40.8057457,-73.9492163,B2,1.0,2000.0,3630.0,3.0,2.0,2.0,1888.0,1210.0
1019050053.0,40.8057732,-73.9492813,C0,2.0,2000.0,4400.0,3.0,3.0,3.0,1888.0,1466.6666666666667
1019050054.0,40.8057979,-73.9493427,B1,1.0,1817.0,5929.0,4.0,2.0,2.0,1887.0,1482.25
1019050056.0,40.8058693,-73.9495088,C0,2.0,1817.0,4950.0,4.0,3.0,3.0,1887.0,1237.5
1019050057.0,40.8058941,-73.9495666,C5,2.0,1817.0,3960.0,4.0,8.0,8.0,1887.0,990.0
1019050058.0,40.8059408,-73.9496822,A4,1.0,1817.0,3816.0,3.0,1.0,1.0,1888.0,1272.0
1019050059.0,40.8059902,-73.9497941,C5,2.0,1716.0,2805.0,3.0,7.0,7.0,1888.0,935.0
1019050060.0,40.8060122,-73.9498447,A9,1.0,1514.0,3800.0,3.0,1.0,1.0,1888.0,1266.6666666666667
1019050105.0,40.8057378,-73.9499641,C3,2.0,1615.0,2640.0,3.0,4.0,4.0,1886.0,880.0
1019050108.0,40.8056444,-73.9497438,C3,2.0,1917.0,3423.0,3.0,4.0,4.0,1891.0,1141.0
1019050111.0,40.8055427,-73.9494982,M1,8.0,2018.0,3588.0,3.0,0.0,1.0,1891.0,1196.0
1019050115.0,40.8054081,-73.9491841,C0,2.0,2119.0,3753.0,3.0,3.0,3.0,1891.0,1251.0
1019050120.0,40.805246,-73.9487977,C3,2.0,2085.0,3365.0,3.0,4.0,4.0,1896.0,1121.6666666666667
1019050124.0,40.8051141,-73.9484799,C3,2.0,2018.0,3759.0,3.0,4.0,4.0,1896.0,1253.0
1019050138.0,40.8052896,-73.948133,B9,1.0,2119.0,4175.0,3.0,2.0,2.0,1890.0,1391.6666666666667
1019050142.0,40.805427,-73.948458,C5,2.0,2018.0,4695.0,4.0,11.0,11.0,1889.0,1173.75
1019050147.0,40.8055863,-73.9488408,C2,2.0,2018.0,4850.0,4.0,5.0,5.0,1890.0,1212.5
1019050150.0,40.8056935,-73.9490936,B9,1.0,2018.0,3560.0,3.0,2.0,2.0,1888.0,1186.6666666666667
1019050155.0,40.8058474,-73.9494547,C5,2.0,1817.0,3960.0,4.0,10.0,10.0,1887.0,990.0
1019050157.0,40.8059188,-73.9496244,B1,1.0,1817.0,3960.0,3.0,2.0,2.0,1888.0,1320.0
1019050158.0,40.8059655,-73.9497399,C1,2.0,1716.0,2805.0,3.0,7.0,7.0,1888.0,935.0
1019060006.0,40.8063661,-73.9495085,C0,2.0,1817.0,3960.0,3.0,3.0,3.0,1886.0,1320.0
1019060007.0,40.8063167,-73.9493929,S4,4.0,1917.0,2964.0,3.0,4.0,5.0,1886.0,988.0
1019060008.0,40.8062919,-73.9493315,C5,2.0,1917.0,2964.0,3.0,7.0,7.0,1886.0,988.0
1019060010.0,40.8062425,-73.9492123,C3,2.0,2018.0,3120.0,3.0,4.0,4.0,1886.0,1040.0
1019060028.0,40.8055913,-73.9477607,C3,2.0,1518.0,4160.0,3.0,4.0,4.0,1890.0,1386.6666666666667
1019060029.0,40.8054897,-73.94762,M1,8.0,4000.0,5918.0,3.0,0.0,1.0,1891.0,1972.6666666666667
1012110009.0,40.7836732,-73.976868,C5,2.0,2043.0,8165.0,5.0,10.0,10.0,1896.0,1633.0
1012110010.0,40.7836375,-73.9767814,C4,2.0,3576.0,14100.0,5.0,20.0,20.0,1896.0,2820.0
1012110011.0,40.7835991,-73.9766947,C5,2.0,2043.0,8165.0,5.0,10.0,10.0,1896.0,1633.0
1012110012.0,40.7835716,-73.9766334,C6,2.0,2043.0,8165.0,5.0,10.0,10.0,1896.0,1633.0
1012110013.0,40.7835359,-73.9765467,C6,2.0,3576.0,14100.0,5.0,20.0,20.0,1896.0,2820.0
1012110014.0,40.7835002,-73.9764564,C6,2.0,2043.0,8165.0,5.0,10.0,10.0,1896.0,1633.0
1012110015.0,40.7834728,-73.9763915,C5,2.0,2069.0,6010.0,4.0,5.0,5.0,1891.0,1502.5
1012110016.0,40.7834453,-73.9763301,C5,2.0,2146.0,6215.0,4.0,10.0,10.0,1891.0,1553.75
1012110017.0,40.7833876,-73.9762001,C6,2.0,1941.0,5660.0,4.0,9.0,9.0,1890.0,1415.0
1012110018.0,40.7833657,-73.9761387,C5,2.0,1916.0,5575.0,4.0,10.0,10.0,1890.0,1393.75
1012110019.0,40.7833382,-73.9760774,C5,2.0,2145.0,6425.0,4.0,10.0,10.0,1893.0,1606.25
1012110020.0,40.7833107,-73.9760088,C5,2.0,2146.0,6425.0,4.0,9.0,9.0,1893.0,1606.25
1012110021.0,40.7832805,-73.9759438,A4,1.0,2146.0,6732.0,4.0,1.0,1.0,1893.0,1683.0
1012110022.0,40.7832256,-73.9758102,C5,2.0,2146.0,6425.0,4.0,9.0,9.0,1893.0,1606.25
1012110023.0,40.7831981,-73.9757452,C6,2.0,2146.0,6925.0,4.0,5.0,5.0,1893.0,1731.25
1012110024.0,40.7831707,-73.9756802,C6,2.0,2145.0,6425.0,4.0,4.0,4.0,1893.0,1606.25
1012110025.0,40.7831405,-73.9756116,C0,2.0,2146.0,6164.0,4.0,3.0,3.0,1893.0,1541.0
1012110026.0,40.783102,-73.9755213,C6,2.0,3882.0,11564.0,4.0,14.0,14.0,1893.0,2891.0
1012110027.0,40.7830636,-73.9754347,C6,2.0,1700.0,6890.0,4.0,10.0,10.0,1893.0,1722.5
1012110028.0,40.7830691,-73.9753408,C1,2.0,3298.0,14370.0,6.0,18.0,18.0,1891.0,2395.0
1012110029.0,40.7828879,-73.9752001,D4,3.0,5117.0,47487.0,10.0,60.0,62.0,1898.0,4748.7
1012110032.0,40.783047,-73.9750844,K2,5.0,2550.0,4948.0,2.0,0.0,2.0,1893.0,2474.0
1012110033.0,40.7831074,-73.9750411,K1,5.0,2550.0,2550.0,1.0,0.0,1.0,1900.0,2550.0
1012110034.0,40.783187,-73.9750447,C6,2.0,3328.0,12628.0,5.0,12.0,13.0,1891.0,2525.6
1012110037.0,40.78336,-73.9751602,S5,4.0,918.0,3064.0,4.0,6.0,7.0,1885.0,766.0
1012110038.0,40.7833243,-73.9752685,C5,2.0,2346.0,7330.0,4.0,10.0,10.0,1893.0,1832.5
1012110039.0,40.7833573,-73.9753443,C2,2.0,2350.0,7350.0,4.0,5.0,5.0,1893.0,1837.5
1012110040.0,40.7833902,-73.9754165,C6,2.0,2349.0,8579.0,4.0,10.0,10.0,1893.0,2144.75
1012110041.0,40.7834177,-73.9754815,C5,2.0,1839.0,5355.0,4.0,6.0,6.0,1887.0,1338.75
1012110042.0,40.7834424,-73.9755393,C6,2.0,1941.0,6150.0,4.0,11.0,11.0,1887.0,1537.5
1012110044.0,40.7835165,-73.9757198,C5,2.0,1941.0,6518.0,4.0,10.0,10.0,1893.0,1629.5
1019060031.0,40.805583,-73.9475512,C7,4.0,2073.0,9863.0,4.0,8.0,9.0,1889.0,2465.75
1019060032.0,40.8056599,-73.9475404,M1,8.0,2500.0,8344.0,4.0,0.0,1.0,1899.0,2086.0
1019060033.0,40.805701,-73.9474681,C3,2.0,1673.0,5356.0,5.0,4.0,4.0,1884.0,1071.2
1019060034.0,40.805797,-73.9473958,S9,4.0,1600.0,4400.0,4.0,6.0,8.0,1884.0,1100.0
1019060035.0,40.8058464,-73.9473596,C7,4.0,1600.0,4080.0,4.0,12.0,13.0,1884.0,1020.0
1019060036.0,40.8058958,-73.9473234,S5,4.0,1600.0,4000.0,4.0,6.0,7.0,1884.0,1000.0
1019060037.0,40.8058685,-73.9475582,C5,2.0,2018.0,4240.0,3.0,11.0,11.0,1887.0,1413.3333333333333
1019060055.0,40.8064757,-73.9490063,N9,8.0,1917.0,3952.0,4.0,0.0,1.0,1883.0,988.0
1019060056.0,40.8065004,-73.949064,C2,2.0,1817.0,4710.0,4.0,5.0,5.0,1883.0,1177.5
1019060057.0,40.8065252,-73.9491218,C1,2.0,1817.0,4680.0,4.0,8.0,8.0,1883.0,1170.0
1019060059.0,40.8065993,-73.9493024,C0,2.0,1917.0,3952.0,4.0,3.0,3.0,1883.0,988.0
1019060106.0,40.8063414,-73.9494507,C0,2.0,1817.0,2808.0,3.0,3.0,3.0,1886.0,936.0
1019060133.0,40.8057476,-73.9474319,C5,2.0,1600.0,4605.0,4.0,11.0,11.0,1884.0,1151.25
1019060154.0,40.806451,-73.9489485,B1,1.0,1917.0,5507.0,4.0,2.0,2.0,1883.0,1376.75
1019060157.0,40.8065499,-73.9491796,C2,2.0,1917.0,3952.0,4.0,5.0,5.0,1883.0,988.0
1019067501.0,40.8065746,-73.949241,R6,2.0,1917.0,4056.0,4.0,3.0,3.0,1883.0,1014.0
1019067502.0,40.8062672,-73.9492737,R6,2.0,1917.0,2713.0,,3.0,3.0,1886.0,2713.0
1019070006.0,40.8069725,-73.9489951,C2,2.0,1581.0,2581.0,3.0,5.0,5.0,1885.0,860.3333333333334
1019070007.0,40.8069505,-73.9489445,C0,2.0,1917.0,3800.0,4.0,3.0,3.0,1886.0,950.0
1019070008.0,40.8069258,-73.9488867,S4,4.0,1716.0,3400.0,3.0,4.0,5.0,1886.0,1133.3333333333333
1019070010.0,40.8068543,-73.948717,A5,1.0,2018.0,4288.0,3.0,1.0,1.0,1885.0,1429.3333333333333
1019070011.0,40.8068021,-73.9485942,C0,2.0,2018.0,3528.0,3.0,3.0,3.0,1885.0,1176.0
1019070014.0,40.8067087,-73.9483703,B9,1.0,1682.0,3830.0,4.0,2.0,2.0,1885.0,957.5
1019070015.0,40.806684,-73.9483162,A9,1.0,1682.0,3830.0,4.0,1.0,1.0,1885.0,957.5
1019070016.0,40.80664,-73.9482078,A9,1.0,1682.0,3830.0,4.0,1.0,1.0,1885.0,957.5
1019070018.0,40.8065823,-73.9480706,C5,2.0,1943.0,3203.0,3.0,8.0,8.0,1885.0,1067.6666666666667
1019070019.0,40.8065576,-73.9480128,C5,2.0,1892.0,2925.0,3.0,7.0,7.0,1885.0,975.0
1019070020.0,40.8065081,-73.9478973,C0,2.0,1875.0,4012.0,3.0,3.0,3.0,1885.0,1337.3333333333333
1019070021.0,40.8064834,-73.9478359,C5,2.0,1959.0,3239.0,3.0,8.0,8.0,1885.0,1079.6666666666667
1019070022.0,40.8064559,-73.9477709,S4,4.0,2027.0,3141.0,3.0,4.0,5.0,1885.0,1047.0
1019070023.0,40.8064285,-73.9477059,C5,2.0,2018.0,3124.0,3.0,7.0,7.0,1885.0,1041.3333333333333
1019070024.0,40.8063763,-73.9475831,C0,2.0,2018.0,4000.0,3.0,3.0,3.0,1885.0,1333.3333333333333
1019070025.0,40.8063515,-73.9475254,A4,1.0,1917.0,3952.0,3.0,1.0,1.0,1887.0,1317.3333333333333
1019070026.0,40.806324,-73.9474604,B1,1.0,1917.0,3952.0,3.0,2.0,2.0,1887.0,1317.3333333333333
1012110045.0,40.783544,-73.9757812,C6,2.0,1941.0,6040.0,4.0,5.0,5.0,1893.0,1510.0
1012110046.0,40.7835934,-73.9758967,C5,2.0,1737.0,5350.0,4.0,4.0,4.0,1893.0,1337.5
1012110047.0,40.7836181,-73.9759545,A4,1.0,1941.0,6298.0,4.0,1.0,1.0,1887.0,1574.5
1012110049.0,40.7836923,-73.9761314,C5,2.0,1941.0,6440.0,4.0,10.0,10.0,1887.0,1610.0
1012110050.0,40.7837472,-73.9762614,C7,4.0,6386.0,25005.0,7.0,7.0,8.0,1893.0,3572.1428571428573
1012110052.0,40.7838268,-73.9764491,D3,3.0,5747.0,37251.0,9.0,37.0,37.0,1913.0,4139.0
1012110055.0,40.7838763,-73.9765646,B9,1.0,1916.0,3800.0,3.0,2.0,2.0,1883.0,1266.6666666666667
1012110059.0,40.7840218,-73.9769112,C1,2.0,4291.0,17220.0,5.0,20.0,20.0,1891.0,3444.0
1012110061.0,40.7840767,-73.9770376,C6,2.0,3780.0,15240.0,5.0,11.0,11.0,1891.0,3048.0
1012110062.0,40.7841262,-73.9771568,C6,2.0,3780.0,15240.0,5.0,10.0,10.0,1891.0,3048.0
1012110063.0,40.7841811,-73.9772867,C7,4.0,4291.0,21568.0,5.0,11.0,14.0,1891.0,4313.6
1012110104.0,40.7838352,-73.9772471,C7,4.0,1992.0,6850.0,5.0,9.0,10.0,1888.0,1370.0
1012110116.0,40.7834178,-73.9762615,C6,2.0,2145.0,6195.0,4.0,10.0,10.0,1891.0,1548.75
1012110121.0,40.7832531,-73.9758788,C5,2.0,2146.0,6428.0,4.0,10.0,10.0,1893.0,1607.0
1012110135.0,40.7832529,-73.9749147,D4,3.0,4605.0,29540.0,7.0,16.0,17.0,1982.0,4220.0
1012110137.0,40.7833325,-73.9750988,C3,2.0,1126.0,3028.0,3.0,4.0,4.0,1885.0,1009.3333333333334
1012110142.0,40.7834671,-73.9756007,C5,2.0,1941.0,5650.0,4.0,8.0,8.0,1887.0,1412.5
1012110145.0,40.7835687,-73.9758426,C1,2.0,1941.0,5900.0,4.0,10.0,10.0,1893.0,1475.0
1012110155.0,40.783901,-73.976626,C5,2.0,1916.0,3764.0,3.0,8.0,8.0,1883.0,1254.6666666666667
1012117501.0,40.7836979,-73.9769294,R1,2.0,1941.0,7863.0,5.0,5.0,5.0,1896.0,1572.6
1012120001.0,40.784557,-73.9770013,D7,4.0,4700.0,21340.0,5.0,20.0,24.0,1890.0,4268.0
1012120003.0,40.7844966,-73.9768605,C7,4.0,3934.0,15535.0,5.0,19.0,23.0,1890.0,3107.0
