location_id,day,hour,mean_pickups,mean_dropoffs,mean_activity
170,monday,10,399.44,458.34,857.78
170,monday,11,412.57,417.59,830.16
170,monday,12,426.9,408.61,835.51
170,monday,13,422.16,423.64,845.8
170,monday,14,444.65,420.74,865.39
170,monday,15,451.13,423.01,874.14
170,monday,16,467.55,413.39,880.94
170,monday,17,534.44,455.31,989.75
170,monday,18,559.78,479.05,1038.83
170,monday,19,480.6,437.09,917.69
170,monday,20,445.78,458.09,903.87
170,monday,21,406.52,485.53,892.05
170,monday,22,328.27,412.47,740.74
170,monday,23,215.09,281.59,496.68
170,saturday,0,401.17,558.06,959.23
170,saturday,1,273.85,538.13,811.98
170,saturday,2,178.55,390.9,569.45
170,saturday,3,125.23,241.58,366.81
170,saturday,4,102.78,126.9,229.68
170,saturday,5,84.64,66.29,150.93
170,saturday,6,113.91,87.38,201.29
170,saturday,7,149.5,141.03,290.53
170,saturday,8,215.49,222.1,437.59
170,saturday,9,314.53,287.6,602.13
170,saturday,10,416.56,365.06,781.62
170,saturday,11,490.25,405.79,896.04
170,saturday,12,519.26,417.66,936.92
170,saturday,13,507.35,424.21,931.56
170,saturday,14,479.47,437.59,917.06
170,saturday,15,476.78,475.96,952.74
170,saturday,16,505.98,512.81,1018.79
170,saturday,17,578.71,549.87,1128.58
170,saturday,18,653.88,581.55,1235.43
170,saturday,19,702.87,598.36,1301.23
170,saturday,20,638.79,617.28,1256.07
170,saturday,21,564.87,625.17,1190.04
170,saturday,22,568.19,666.15,1234.34
170,saturday,23,548.26,658.12,1206.38
170,sunday,0,436.24,602.18,1038.42
170,sunday,1,306.69,576.88,883.57
170,sunday,2,189.08,384.07,573.15
170,sunday,3,134.84,264.02,398.86
170,sunday,4,109.16,146.67,255.83
170,sunday,5,90.83,71.79,162.62
170,sunday,6,111.18,76.8,187.98
170,sunday,7,135.55,116.92,252.47
170,sunday,8,193.73,172.76,366.49
170,sunday,9,284.4,239.38,523.78
170,sunday,10,396.48,319.74,716.22
170,sunday,11,454.07,371.47,825.54
170,sunday,12,466.23,387.03,853.26
170,sunday,13,441.08,399.39,840.47
170,sunday,14,428.82,398.12,826.94
170,sunday,15,398.17,416.39,814.56
170,sunday,16,407.62,430.91,838.53
170,sunday,17,435.6,446.07,881.67
170,sunday,18,444.62,452.16,896.78
170,sunday,19,398.8,426.11,824.91
170,sunday,20,358.34,433.83,792.17
170,sunday,21,320.11,441.88,761.99
170,sunday,22,273.2,387.0,660.2
170,sunday,23,193.75,280.2,473.95
170,thursday,0,217.71,251.94,469.65
170,thursday,1,119.07,139.07,258.14
170,thursday,2,68.3,72.43,140.73
170,thursday,3,50.53,43.34,93.87
170,thursday,4,71.05,42.54,113.59
170,thursday,5,109.66,67.61,177.27
170,thursday,6,218.17,169.08,387.25
170,thursday,7,367.62,372.75,740.37
170,thursday,8,536.42,585.26,1121.68
170,thursday,9,524.56,665.25,1189.81
170,thursday,10,477.27,554.84,1032.11
170,thursday,11,494.64,496.3,990.94
170,thursday,12,510.48,488.7,999.18
170,thursday,13,512.54,494.47,1007.01
170,thursday,14,538.62,495.16,1033.78
170,thursday,15,557.02,498.7,1055.72
170,thursday,16,590.69,495.11,1085.8
170,thursday,17,680.1,552.95,1233.05
170,thursday,18,750.43,597.98,1348.41
170,thursday,19,733.04,573.51,1306.55
170,thursday,20,681.9,604.71,1286.61
170,thursday,21,621.66,655.98,1277.64
170,thursday,22,566.35,626.7,1193.05
170,thursday,23,445.68,515.03,960.71
170,tuesday,0,123.19,171.56,294.75
170,tuesday,1,69.4,88.21,157.61
170,tuesday,2,40.52,44.27,84.79
170,tuesday,3,30.43,24.89,55.32
170,tuesday,4,49.22,32.45,81.67
170,tuesday,5,88.29,66.54,154.83
170,tuesday,6,205.54,164.77,370.31
170,tuesday,7,346.51,360.23,706.74
170,tuesday,8,521.98,588.6,1110.58
170,tuesday,9,504.6,657.03,1161.63
170,tuesday,10,453.95,541.32,995.27
170,tuesday,11,451.81,482.39,934.2
170,tuesday,12,471.5,475.31,946.81
170,tuesday,13,472.98,475.85,948.83
170,tuesday,14,496.05,475.3,971.35
170,tuesday,15,513.36,471.11,984.47
170,tuesday,16,542.52,466.25,1008.77
170,tuesday,17,645.16,531.48,1176.64
170,tuesday,18,701.32,568.39,1269.71
170,tuesday,19,629.06,519.02,1148.08
170,tuesday,20,602.96,559.7,1162.66
170,tuesday,21,547.52,605.12,1152.64
170,tuesday,22,461.04,538.94,999.98
170,tuesday,23,310.36,362.54,672.9
170,wednesday,0,183.39,210.3,393.69
170,wednesday,1,100.83,114.73,215.56
170,wednesday,2,57.3,58.95,116.25
170,wednesday,3,42.69,36.65,79.34
170,wednesday,4,59.53,36.5,96.03
170,wednesday,5,95.16,62.48,157.64
170,wednesday,6,213.57,168.99,382.56
170,wednesday,7,365.37,371.99,737.36
170,wednesday,8,543.77,600.46,1144.23
170,wednesday,9,531.64,678.08,1209.72
170,wednesday,10,465.67,555.36,1021.03
170,wednesday,11,480.33,501.12,981.45
170,wednesday,12,500.23,486.57,986.8
170,wednesday,13,508.52,492.85,1001.37
170,wednesday,14,529.45,500.66,1030.11
170,wednesday,15,542.38,496.71,1039.09
170,wednesday,16,582.02,495.32,1077.34
170,wednesday,17,680.7,552.34,1233.04
170,wednesday,18,740.19,592.9,1333.09
170,wednesday,19,698.98,561.03,1260.01
170,wednesday,20,656.53,601.29,1257.82
170,wednesday,21,611.73,655.17,1266.9
170,wednesday,22,511.84,588.98,1100.82
170,wednesday,23,360.48,423.72,784.2
171,friday,0,30.66,42.44,73.1
171,friday,1,22.67,32.17,54.84
171,friday,2,18.3,23.88,42.18
171,friday,3,17.55,18.43,35.98
171,friday,4,23.16,16.39,39.55
171,friday,5,28.88,17.79,46.67
171,friday,6,44.12,23.52,67.64
171,friday,7,85.23,59.69,144.92
171,friday,8,104.72,92.26,196.98
171,friday,9,80.66,69.52,150.18
171,friday,10,72.03,58.47,130.5
171,friday,11,63.3,57.62,120.92
171,friday,12,65.4,57.98,123.38
171,friday,13,69.98,63.8,133.78
171,friday,14,79.38,74.88,154.26
171,friday,15,72.61,78.73,151.34
171,friday,16,71.26,81.15,152.41
171,friday,17,82.07,87.64,169.71
171,friday,18,80.27,101.29,181.56
171,friday,19,80.46,109.55,190.01
171,friday,20,75.41,96.41,171.82
171,friday,21,75.72,81.2,156.92
171,friday,22,76.84,77.05,153.89
171,friday,23,70.05,73.08,143.13
171,monday,0,31.05,40.88,71.93
171,monday,1,22.39,28.87,51.26
171,monday,2,14.36,19.04,33.4
171,monday,3,16.31,14.71,31.02
171,monday,4,22.29,15.14,37.43
171,monday,5,27.78,16.93,44.71
171,monday,6,43.42,23.35,66.77
171,monday,7,82.15,53.95,136.1
171,monday,8,99.88,82.15,182.03
171,monday,9,79.41,61.02,140.43
171,monday,10,67.46,52.66,120.12
171,monday,11,57.8,50.11,107.91
171,monday,12,59.51,53.25,112.76
171,monday,13,63.27,55.77,119.04
171,monday,14,69.78,65.87,135.65
171,monday,15,63.87,69.2,133.07
171,monday,16,58.11,67.68,125.79
171,monday,17,63.38,68.25,131.63
171,monday,18,60.81,74.58,135.39
171,monday,19,53.98,70.43,124.41
171,monday,20,48.18,61.48,109.66
171,monday,21,45.61,55.9,101.51
171,monday,22,43.37,53.23,96.6
171,monday,23,34.92,45.54,80.46
171,saturday,0,53.94,62.5,116.44
171,saturday,1,44.26,53.26,97.52
171,saturday,2,35.83,43.07,78.9
171,saturday,3,29.82,36.4,66.22
171,saturday,4,30.4,33.59,63.99
171,saturday,5,29.73,23.43,53.16
171,saturday,6,34.82,21.31,56.13
171,saturday,7,44.25,36.26,80.51
171,saturday,8,64.45,50.4,114.85
171,saturday,9,72.93,62.93,135.86
171,saturday,10,75.03,64.65,139.68
171,saturday,11,73.55,69.07,142.62
171,saturday,12,73.1,74.26,147.36
171,saturday,13,74.02,73.0,147.02
171,saturday,14,73.91,72.4,146.31
171,saturday,15,73.58,75.54,149.12
171,saturday,16,72.26,74.42,146.68
171,saturday,17,74.71,83.74,158.45
171,saturday,18,78.65,100.58,179.23
171,saturday,19,85.14,104.74,189.88
171,saturday,20,85.09,98.7,183.79
171,saturday,21,81.7,83.31,165.01
171,saturday,22,83.63,79.0,162.63
171,saturday,23,78.55,77.81,156.36
171,sunday,0,63.2,68.57,131.77
171,sunday,1,54.97,59.52,114.49
171,sunday,2,41.0,46.69,87.69
171,sunday,3,32.61,40.71,73.32
171,sunday,4,28.79,36.67,65.46
171,sunday,5,27.73,26.36,54.09
171,sunday,6,31.17,22.46,53.63
171,sunday,7,35.39,29.21,64.6
171,sunday,8,43.91,33.07,76.98
171,sunday,9,62.06,48.88,110.94
171,sunday,10,71.72,57.2,128.92
171,sunday,11,64.56,58.7,123.26
171,sunday,12,61.81,55.22,117.03
171,sunday,13,64.21,63.56,127.77
171,sunday,14,60.82,60.44,121.26
171,sunday,15,59.0,63.04,122.04
171,sunday,16,58.95,62.74,121.69
171,sunday,17,59.5,67.71,127.21
171,sunday,18,60.64,74.52,135.16
171,sunday,19,61.17,70.88,132.05
171,sunday,20,59.98,62.5,122.48
171,sunday,21,57.64,59.51,117.15
171,sunday,22,55.61,58.02,113.63
171,sunday,23,43.4,52.85,96.25
171,thursday,0,29.18,39.02,68.2
171,thursday,1,21.41,28.6,50.01
171,thursday,2,17.25,21.41,38.66
171,thursday,3,17.11,15.77,32.88
171,thursday,4,22.17,14.04,36.21
171,thursday,5,28.28,15.54,43.82
171,thursday,6,46.1,21.06,67.16
171,thursday,7,86.5,59.23,145.73
171,thursday,8,106.13,91.52,197.65
171,thursday,9,80.89,64.9,145.79
171,thursday,10,69.39,55.73,125.12
171,thursday,11,62.75,53.5,116.25
171,thursday,12,60.43,52.65,113.08
171,thursday,13,65.24,56.66,121.9
171,thursday,14,72.17,67.21,139.38
171,thursday,15,68.91,72.34,141.25
171,thursday,16,65.58,71.06,136.64
171,thursday,17,71.07,78.43,149.5
171,thursday,18,67.64,82.48,150.12
171,thursday,19,62.43,80.69,143.12
171,thursday,20,56.75,75.3,132.05
171,thursday,21,56.25,68.32,124.57
171,thursday,22,52.37,64.39,116.76
171,thursday,23,44.17,56.68,100.85
171,tuesday,0,24.72,33.66,58.38
171,tuesday,1,17.52,23.52,41.04
171,tuesday,2,13.17,16.19,29.36
171,tuesday,3,13.8,12.36,26.16
171,tuesday,4,19.96,12.18,32.14
171,tuesday,5,26.02,13.19,39.21
171,tuesday,6,42.83,20.52,63.35
171,tuesday,7,89.0,56.48,145.48
171,tuesday,8,107.58,92.6,200.18
171,tuesday,9,78.84,64.7,143.54
171,tuesday,10,69.3,54.6,123.9
171,tuesday,11,60.92,54.34,115.26
171,tuesday,12,61.47,54.2,115.67
171,tuesday,13,64.18,54.81,118.99
171,tuesday,14,71.73,66.91,138.64
171,tuesday,15,66.22,72.63,138.85
171,tuesday,16,63.13,70.13,133.26
171,tuesday,17,68.52,72.36,140.88
171,tuesday,18,62.74,78.1,140.84
171,tuesday,19,57.95,74.27,132.22
171,tuesday,20,52.45,66.96,119.41
171,tuesday,21,49.67,63.16,112.83
171,tuesday,22,46.51,57.34,103.85
171,tuesday,23,36.7,51.16,87.86
171,wednesday,0,27.39,37.2,64.59
171,wednesday,1,19.45,25.58,45.03
171,wednesday,2,16.48,18.76,35.24
171,wednesday,3,14.51,14.4,28.91
171,wednesday,4,20.34,14.05,34.39
171,wednesday,5,26.81,14.91,41.72
171,wednesday,6,43.83,21.61,65.44
171,wednesday,7,89.34,57.8,147.14
171,wednesday,8,108.14,92.2,200.34
171,wednesday,9,79.99,67.04,147.03
171,wednesday,10,69.35,56.7,126.05
171,wednesday,11,60.43,56.82,117.25
171,wednesday,12,62.1,53.11,115.21
171,wednesday,13,66.23,54.09,120.32
171,wednesday,14,73.31,70.0,143.31
171,wednesday,15,67.22,72.42,139.64
171,wednesday,16,63.5,69.66,133.16
171,wednesday,17,70.34,74.89,145.23
171,wednesday,18,67.59,78.54,146.13
171,wednesday,19,62.21,78.48,140.69
171,wednesday,20,53.32,72.7,126.02
171,wednesday,21,53.42,66.7,120.12
171,wednesday,22,51.13,62.56,113.69
171,wednesday,23,41.05,53.9,94.95
172,friday,0,8.32,8.52,16.84
172,friday,1,4.95,5.81,10.76
172,friday,2,3.25,3.59,6.84
172,friday,3,2.95,4.01,6.96
172,friday,4,3.7,2.8,6.5
172,friday,5,6.93,4.3,11.23
172,friday,6,12.08,8.56,20.64
172,friday,7,20.65,22.01,42.66
172,friday,8,32.61,36.73,69.34
172,friday,9,23.99,29.34,53.33
172,friday,10,21.47,26.5,47.97
172,friday,11,23.19,27.86,51.05
172,friday,12,25.45,25.56,51.01
172,friday,13,29.07,26.49,55.56
172,friday,14,33.3,28.19,61.49
172,friday,15,30.78,29.5,60.28
172,friday,16,30.49,31.02,61.51
172,friday,17,31.1,30.8,61.9
172,friday,18,31.57,28.47,60.04
172,friday,19,29.27,26.52,55.79
172,friday,20,26.9,21.75,48.65
172,friday,21,25.8,19.3,45.1
172,friday,22,23.15,17.75,40.9
172,friday,23,19.21,15.28,34.49
172,monday,0,8.13,7.23,15.36
172,monday,1,4.84,4.61,9.45
172,monday,2,3.13,2.96,6.09
172,monday,3,2.69,2.19,4.88
172,monday,4,3.89,2.7,6.59
172,monday,5,7.0,3.59,10.59
172,monday,6,10.82,7.3,18.12
172,monday,7,19.16,17.35,36.51
172,monday,8,28.05,32.73,60.78
172,monday,9,21.98,25.9,47.88
172,monday,10,18.03,21.2,39.23
172,monday,11,19.94,21.63,41.57
172,monday,12,20.82,20.22,41.04
172,monday,13,22.32,21.27,43.59
172,monday,14,26.22,22.28,48.5
172,monday,15,24.44,24.33,48.77
172,monday,16,23.15,22.43,45.58
172,monday,17,23.89,23.06,46.95
172,monday,18,21.61,19.68,41.29
172,monday,19,18.25,15.72,33.97
172,monday,20,16.91,12.51,29.42
172,monday,21,15.25,11.38,26.63
172,monday,22,13.17,9.84,23.01
172,monday,23,8.5,8.38,16.88
172,saturday,0,16.18,14.31,30.49
172,saturday,1,12.56,11.36,23.92
172,saturday,2,8.39,9.5,17.89
172,saturday,3,6.84,7.27,14.11
172,saturday,4,5.59,5.25,10.84
172,saturday,5,6.74,5.41,12.15
172,saturday,6,10.2,8.7,18.9
172,saturday,7,12.28,14.81,27.09
172,saturday,8,17.33,22.77,40.1
172,saturday,9,18.25,24.94,43.19
172,saturday,10,19.17,26.01,45.18
172,saturday,11,22.62,25.74,48.36
172,saturday,12,25.05,25.31,50.36
172,saturday,13,27.05,24.95,52.0
172,saturday,14,28.83,25.66,54.49
172,saturday,15,27.99,26.69,54.68
172,saturday,16,30.07,27.05,57.12
172,saturday,17,27.33,25.83,53.16
172,saturday,18,28.64,24.44,53.08
172,saturday,19,28.19,22.83,51.02
172,saturday,20,26.02,20.27,46.29
172,saturday,21,25.44,18.0,43.44
172,saturday,22,22.34,17.39,39.73
172,saturday,23,20.31,16.62,36.93
172,sunday,0,17.81,15.53,33.34
172,sunday,1,13.37,13.94,27.31
172,sunday,2,9.78,9.98,19.76
172,sunday,3,7.47,8.12,15.59
172,sunday,4,5.69,6.19,11.88
172,sunday,5,6.38,5.74,12.12
172,sunday,6,8.31,8.61,16.92
172,sunday,7,8.12,10.58,18.7
172,sunday,8,10.82,13.36,24.18
172,sunday,9,14.25,16.86,31.11
172,sunday,10,18.14,19.64,37.78
172,sunday,11,16.64,19.12,35.76
172,sunday,12,18.43,18.98,37.41
172,sunday,13,19.42,19.56,38.98
172,sunday,14,22.12,21.46,43.58
172,sunday,15,20.86,22.83,43.69
172,sunday,16,21.58,20.22,41.8
172,sunday,17,22.74,18.93,41.67
172,sunday,18,21.38,17.88,39.26
172,sunday,19,19.26,14.31,33.57
172,sunday,20,18.24,12.26,30.5
172,sunday,21,17.22,11.6,28.82
172,sunday,22,14.22,10.5,24.72
172,sunday,23,10.29,9.05,19.34
172,thursday,0,7.47,6.98,14.45
172,thursday,1,4.31,4.91,9.22
172,thursday,2,3.02,3.49,6.51
172,thursday,3,3.39,3.09,6.48
172,thursday,4,3.89,2.79,6.68
172,thursday,5,6.46,3.73,10.19
172,thursday,6,11.6,7.66,19.26
172,thursday,7,20.21,20.48,40.69
172,thursday,8,30.45,36.19,66.64
172,thursday,9,22.89,27.31,50.2
172,thursday,10,20.3,24.77,45.07
172,thursday,11,21.98,25.06,47.04
172,thursday,12,23.74,24.24,47.98
172,thursday,13,26.31,25.32,51.63
172,thursday,14,29.53,25.52,55.05
172,thursday,15,27.48,27.09,54.57
172,thursday,16,27.3,25.47,52.77
172,thursday,17,29.56,27.25,56.81
172,thursday,18,27.51,25.91,53.42
172,thursday,19,23.09,21.84,44.93
172,thursday,20,22.92,17.05,39.97
172,thursday,21,19.75,15.97,35.72
172,thursday,22,16.09,14.48,30.57
172,thursday,23,11.07,11.58,22.65
172,tuesday,0,5.39,5.65,11.04
172,tuesday,1,3.78,3.43,7.21
172,tuesday,2,2.11,2.25,4.36
172,tuesday,3,2.66,2.2,4.86
172,tuesday,4,3.16,2.44,5.6
172,tuesday,5,7.57,3.45,11.02
172,tuesday,6,11.19,9.1,20.29
172,tuesday,7,19.66,19.82,39.48
172,tuesday,8,28.4,33.07,61.47
172,tuesday,9,22.89,26.31,49.2
172,tuesday,10,19.98,23.88,43.86
172,tuesday,11,22.17,24.03,46.2
172,tuesday,12,23.54,22.48,46.02
172,tuesday,13,24.45,22.78,47.23
172,tuesday,14,28.74,24.4,53.14
172,tuesday,15,27.18,26.38,53.56
172,tuesday,16,25.66,23.52,49.18
172,tuesday,17,25.8,24.29,50.09
172,tuesday,18,23.33,23.6,46.93
172,tuesday,19,19.81,16.8,36.61
172,tuesday,20,18.99,13.66,32.65
172,tuesday,21,16.71,13.92,30.63
172,tuesday,22,13.64,11.22,24.86
172,tuesday,23,8.89,9.09,17.98
172,wednesday,0,6.2,5.98,12.18
172,wednesday,1,3.68,4.09,7.77
172,wednesday,2,2.72,3.1,5.82
172,wednesday,3,3.02,2.39,5.41
172,wednesday,4,3.7,2.57,6.27
172,wednesday,5,6.61,3.85,10.46
172,wednesday,6,11.0,8.01,19.01
172,wednesday,7,19.7,21.26,40.96
172,wednesday,8,30.71,33.98,64.69
172,wednesday,9,23.39,27.7,51.09
172,wednesday,10,21.9,25.7,47.6
172,wednesday,11,21.43,25.72,47.15
172,wednesday,12,22.84,22.69,45.53
172,wednesday,13,25.55,23.36,48.91
172,wednesday,14,31.02,25.07,56.09
172,wednesday,15,26.06,28.06,54.12
172,wednesday,16,26.71,25.66,52.37
172,wednesday,17,27.2,25.56,52.76
172,wednesday,18,25.57,23.98,49.55
172,wednesday,19,21.8,18.63,40.43
172,wednesday,20,20.34,15.64,35.98
172,wednesday,21,18.76,14.84,33.6
172,wednesday,22,15.55,12.52,28.07
172,wednesday,23,10.36,9.51,19.87
173,friday,0,52.45,63.67,116.12
173,friday,1,38.39,48.49,86.88
173,friday,2,28.76,37.12,65.88
173,friday,3,31.32,29.61,60.93
173,friday,4,44.99,31.75,76.74
173,friday,5,50.98,27.11,78.09
173,friday,6,75.16,32.2,107.36
173,friday,7,97.69,70.13,167.82
173,friday,8,105.43,76.07,181.5
173,friday,9,86.35,73.04,159.39
173,friday,10,73.27,71.02,144.29
173,friday,11,67.11,61.21,128.32
173,friday,12,65.44,59.36,124.8
173,friday,13,70.88,66.0,136.88
173,friday,14,82.06,74.14,156.2
173,friday,15,78.17,76.43,154.6
173,friday,16,74.17,77.63,151.8
173,friday,17,81.52,82.61,164.13
173,friday,18,89.48,87.92,177.4
173,friday,19,96.9,96.11,193.01
173,friday,20,96.78,98.12,194.9
173,friday,21,94.34,99.32,193.66
173,friday,22,101.63,103.42,205.05
173,friday,23,101.0,104.97,205.97
173,monday,0,60.47,73.84,134.31
173,monday,1,47.09,54.7,101.79
173,monday,2,35.43,40.95,76.38
173,monday,3,34.34,31.78,66.12
173,monday,4,47.15,33.39,80.54
173,monday,5,54.5,31.28,85.78
173,monday,6,74.2,35.49,109.69
173,monday,7,89.72,63.36,153.08
173,monday,8,98.0,67.33,165.33
173,monday,9,80.53,62.2,142.73
173,monday,10,64.51,63.07,127.58
173,monday,11,58.25,52.37,110.62
173,monday,12,57.06,51.14,108.2
173,monday,13,61.48,52.77,114.25
173,monday,14,66.15,59.48,125.63
173,monday,15,65.08,63.08,128.16
173,monday,16,59.67,61.73,121.4
173,monday,17,62.93,67.21,130.14
173,monday,18,63.67,69.09,132.76
173,monday,19,60.07,74.71,134.78
173,monday,20,60.05,64.51,124.56
173,monday,21,59.93,66.25,126.18
173,monday,22,61.55,66.75,128.3
173,monday,23,50.01,61.41,111.42
173,saturday,0,91.03,102.77,193.8
173,saturday,1,75.26,90.28,165.54
173,saturday,2,61.64,77.31,138.95
173,saturday,3,55.07,67.6,122.67
173,saturday,4,70.66,66.07,136.73
173,saturday,5,60.97,45.0,105.97
173,saturday,6,65.26,36.09,101.35
173,saturday,7,70.55,40.79,111.34
173,saturday,8,82.6,56.51,139.11
173,saturday,9,87.66,85.73,173.39
173,saturday,10,82.7,90.95,173.65
173,saturday,11,84.38,78.26,162.64
173,saturday,12,84.31,71.72,156.03
173,saturday,13,89.29,71.47,160.76
173,saturday,14,91.37,78.83,170.2
173,saturday,15,88.31,82.1,170.41
173,saturday,16,89.48,81.99,171.47
173,saturday,17,94.09,86.5,180.59
173,saturday,18,103.45,97.52,200.97
173,saturday,19,119.0,111.66,230.66
173,saturday,20,125.73,124.97,250.7
173,saturday,21,123.73,129.64,253.37
173,saturday,22,120.64,129.55,250.19
173,saturday,23,118.73,130.33,249.06
173,sunday,0,123.76,135.2,258.96
173,sunday,1,112.07,128.08,240.15
173,sunday,2,97.68,112.17,209.85
173,sunday,3,87.15,94.87,182.02
173,sunday,4,93.64,88.6,182.24
173,sunday,5,72.65,57.78,130.43
173,sunday,6,67.97,39.17,107.14
173,sunday,7,62.18,44.45,106.63
173,sunday,8,64.2,46.22,110.42
173,sunday,9,74.36,71.19,145.55
173,sunday,10,81.2,82.77,163.97
173,sunday,11,78.21,71.79,150.0
173,sunday,12,74.75,63.73,138.48
173,sunday,13,82.33,64.71,147.04
173,sunday,14,80.75,67.73,148.48
173,sunday,15,77.95,74.23,152.18
173,sunday,16,76.05,71.36,147.41
173,sunday,17,77.88,75.4,153.28
173,sunday,18,77.43,80.02,157.45
173,sunday,19,75.59,79.12,154.71
173,sunday,20,76.26,84.35,160.61
173,sunday,21,79.27,87.94,167.21
173,sunday,22,84.27,91.86,176.13
173,sunday,23,75.89,88.28,164.17
173,thursday,0,48.03,58.33,106.36
173,thursday,1,38.23,43.9,82.13
173,thursday,2,30.16,33.94,64.1
173,thursday,3,31.17,25.08,56.25
173,thursday,4,44.44,28.39,72.83
173,thursday,5,49.01,25.84,74.85
173,thursday,6,68.89,33.85,102.74
173,thursday,7,87.52,64.84,152.36
173,thursday,8,98.08,69.85,167.93
173,thursday,9,84.53,64.39,148.92
173,thursday,10,68.81,68.16,136.97
173,thursday,11,62.03,57.02,119.05
173,thursday,12,60.07,53.48,113.55
173,thursday,13,63.25,58.72,121.97
173,thursday,14,73.01,65.43,138.44
173,thursday,15,72.14,70.41,142.55
173,thursday,16,66.84,67.73,134.57
173,thursday,17,69.96,71.57,141.53
173,thursday,18,74.48,75.41,149.89
173,thursday,19,75.51,83.22,158.73
173,thursday,20,69.14,74.52,143.66
173,thursday,21,72.26,77.09,149.35
173,thursday,22,71.16,78.44,149.6
173,thursday,23,63.42,76.35,139.77
173,tuesday,0,39.07,51.78,90.85
173,tuesday,1,29.22,37.43,66.65
173,tuesday,2,23.95,27.48,51.43
173,tuesday,3,25.88,19.63,45.51
173,tuesday,4,39.45,24.48,63.93
173,tuesday,5,46.55,23.25,69.8
173,tuesday,6,64.75,30.55,95.3
173,tuesday,7,88.07,64.44,152.51
173,tuesday,8,101.52,66.06,167.58
173,tuesday,9,85.65,63.79,149.44
173,tuesday,10,66.52,64.35,130.87
173,tuesday,11,59.47,53.45,112.92
173,tuesday,12,58.16,50.7,108.86
173,tuesday,13,61.52,55.57,117.09
173,tuesday,14,68.32,60.71,129.03
173,tuesday,15,64.78,67.42,132.2
173,tuesday,16,59.11,63.8,122.91
173,tuesday,17,60.73,66.13,126.86
173,tuesday,18,66.63,71.47,138.1
173,tuesday,19,65.0,74.86,139.86
173,tuesday,20,62.73,69.11,131.84
173,tuesday,21,65.3,70.12,135.42
173,tuesday,22,69.16,72.75,141.91
173,tuesday,23,55.7,67.86,123.56
173,wednesday,0,43.2,52.73,95.93
173,wednesday,1,32.98,40.78,73.76
173,wednesday,2,26.8,29.81,56.61
173,wednesday,3,28.66,23.04,51.7
173,wednesday,4,42.17,25.25,67.42
173,wednesday,5,45.61,24.49,70.1
173,wednesday,6,70.94,31.1,102.04
173,wednesday,7,90.58,63.7,154.28
